filenames;BLx;BLy;TLx;TLy;BRx;BRy;TRx;TRy
bg04-patent003-f27.jpg;1506.86;789.714;742.925;820.662;1458.44;265.755;738.351;306.191
bg02-patent004-f54.jpg;816.173;637.442;890.82;218.914;1243.31;684.527;1245.44;251.362
bg05-magazine002-f59.jpg;845.926;798.137;865.837;245.038;1399.4;760.52;1299.79;193.553
bg03-letter005-f87.jpg;708.598;781.587;701.648;232.006;1162.43;752.809;1096.2;214.211
bg01-magazine001-f133.jpg;726.133;802.011;744.13;231.044;1225.71;795.289;1158.84;232.041
bg02-letter002-f146.jpg;995.754;751.923;892.899;237.057;1437.12;684.174;1269.42;197.746
bg01-tax005-f92.jpg;1018.75;821.599;896.091;243.069;1486.5;743.23;1299.79;196.022
bg01-tax003-f171.jpg;726.877;806.5;706.265;246.203;1212.4;762.921;1114.02;215.476
bg04-patent004-f69.jpg;665.943;319.227;1260.16;343.554;605.097;706.31;1310.89;731.858
bg05-datasheet005-f29.jpg;645.912;763.614;790.686;258.676;1127.44;829.758;1184.14;300.657
bg03-tax005-f60.jpg;738.117;743.335;835.583;359.223;1161.62;787.433;1171.34;389.959
bg05-patent005-f25.jpg;640.533;750.575;808.086;235.238;1112.74;820.087;1210.74;255.706
bg02-paper005-f190.jpg;1135.56;735.318;1089.1;259.235;1590.55;719.063;1464.27;244.639
bg05-datasheet005-f33.jpg;707.447;776.958;785.484;244.316;1201.21;808.785;1189.2;268.828
bg03-patent003-f156.jpg;675.421;775.157;756.08;273.795;1178.97;768.94;1155.16;260.616
bg01-paper005-f138.jpg;659.047;794.875;700.609;241.737;1144.16;797.231;1105.79;253.85
bg04-magazine003-f40.jpg;624.412;406.609;1199.34;403.3;554.191;761.773;1239.6;760.794
bg03-letter004-f48.jpg;866.264;855.984;766.601;410.886;1311.71;786.608;1123.18;378.119
bg01-tax004-f111.jpg;1076.87;820.795;935.056;261.208;1522.82;740.029;1321.52;213.248
bg02-letter002-f35.jpg;763.488;739.393;850.327;267.871;1201.78;794.78;1214.63;317.007
bg02-letter005-f78.jpg;905.128;790.944;852.908;352.371;1374.37;769.861;1219.87;345.45
bg01-tax001-f93.jpg;851.888;859.319;744.093;222.226;1346.09;783.437;1176.45;191.565
bg01-paper003-f32.jpg;790.817;786.415;744.76;335.685;1223.3;745.13;1098.05;316.179
bg03-paper001-f95.jpg;888.187;836.113;704.029;241.262;1314.39;698.456;1110.36;141.957
bg01-tax001-f186.jpg;825.15;792.404;706.771;177.859;1292.8;716.768;1126.67;149.934
bg03-datasheet002-f44.jpg;545.72;883.255;501.747;228.706;1102.44;796.062;968.319;177.066
bg01-letter001-f76.jpg;699.125;808.318;766.763;206.027;1218.03;837.807;1200.17;239.213
bg05-letter005-f17.jpg;651.366;828.53;711.915;259.46;1160.73;823.81;1131.56;249.641
bg01-magazine004-f54.jpg;868.977;818.216;770.533;369.496;1243.43;758.507;1097.45;341.62
bg02-patent004-f21.jpg;644.24;677.979;837.907;257.855;1064.7;787.795;1193.85;328.299
bg02-letter002-f77.jpg;966.003;830.907;896.738;300.639;1415.42;784.057;1274.49;279.147
bg01-datasheet005-f214.jpg;604.7;775.801;643.036;150.818;1137.69;775.794;1092.49;159.809
bg02-paper002-f90.jpg;925.697;766.215;865.819;197.997;1375.23;730.877;1261.73;185.959
bg01-patent003-f39.jpg;683.052;778.818;689.496;141.767;1230.77;759.639;1148.11;142.294
bg05-paper001-f40.jpg;810.972;894.314;803.721;309.597;1315.4;836.844;1223.44;232.014
bg03-patent002-f46.jpg;570.63;809.133;634.77;261.981;1085.39;808.842;1049.03;269.514
bg02-patent005-f126.jpg;848.408;682.403;967.131;281.812;1376.21;744.925;1366.99;311.355
bg02-letter003-f227.jpg;980.616;738.825;808.954;342.15;1365.89;625.504;1132.95;262.828
bg02-magazine001-f135.jpg;903.393;852.318;832.292;217.089;1394.2;791.335;1273.57;169.783
bg02-patent001-f74.jpg;847.554;681.349;926.479;243.175;1256.86;726.318;1274.52;275.038
bg03-letter005-f168.jpg;689.022;756.873;823.38;391.673;1089.09;798.355;1147.47;412.551
bg04-magazine004-f102.jpg;1369.35;650.755;688.281;724.758;1279.44;230.947;655.046;284.172
bg02-datasheet002-f92.jpg;692.109;658.746;733.905;181.928;1133.97;668.223;1105.86;195.488
bg01-paper002-f119.jpg;967.236;906.159;709.514;342.072;1412.01;712.68;1103.96;207.532
bg02-patent002-f1.jpg;850.274;807.614;801.476;345.204;1270.95;762.343;1152.77;318.156
bg02-letter003-f191.jpg;792.177;700.298;901.068;285.799;1240.56;772.118;1261.8;334.724
bg01-tax005-f108.jpg;1109.58;847.291;961.258;259.342;1582.33;756.848;1367.08;200.684
bg03-paper001-f51.jpg;757.552;832.541;655.667;361.019;1171.6;741.591;1010.8;304.091
bg02-datasheet005-f150.jpg;735.267;731.335;730.192;270.066;1149.9;717.912;1089.74;264.395
bg02-paper002-f122.jpg;771.141;858.639;740.523;197.129;1273.34;821.367;1198.26;171.492
bg01-datasheet003-f53.jpg;654.206;811.846;668.386;179.518;1189.07;795.176;1118.59;182.038
bg02-letter005-f181.jpg;792.28;693.332;839.179;242.501;1224.16;710.035;1199.9;250.674
bg02-letter001-f112.jpg;675.968;758.903;682.554;214.525;1145.01;739.79;1081.28;208.097
bg04-patent003-f106.jpg;1499.66;731.145;786.366;826.134;1347.21;341.487;731.623;387.546
bg01-patent005-f11.jpg;932.518;765.657;799.204;270.806;1336.28;668.696;1156.46;188.629
bg05-magazine002-f73.jpg;796.15;814.205;784.627;254.149;1295.02;736.307;1193.64;154.668
bg02-letter003-f28.jpg;747.558;786.246;735.215;327.357;1168.88;771.285;1087.87;325.292
bg02-letter001-f183.jpg;816.166;678.649;800.934;238.297;1278.66;661.496;1170.04;232.329
bg01-magazine004-f45.jpg;869.186;809.029;778.021;387.607;1221.58;753.954;1086.68;361.247
bg01-patent004-f160.jpg;466.178;813.151;447.222;160.038;999.751;751.012;910.6;121.637
bg01-letter005-f57.jpg;825.169;873.932;694.171;289.499;1309.76;759.341;1105.53;214.932
bg02-patent005-f63.jpg;836.597;710.637;758.254;271.959;1313.35;707.809;1132.44;299.03
bg02-tax005-f87.jpg;939.744;693.259;785.983;268.55;1308.38;595.567;1113.27;202.851
bg01-tax004-f130.jpg;1044.8;824.552;964.675;237.986;1522.43;779.466;1372.06;215.272
bg01-datasheet002-f176.jpg;725.668;785.958;708.423;220.972;1239.73;754.934;1128.38;213.913
bg01-tax004-f22.jpg;807.455;856.803;715.095;273.872;1287.29;776.691;1123.67;229.488
bg03-tax005-f195.jpg;951.021;715.133;934.947;296.606;1370.92;703.892;1278.11;288.566
bg05-letter004-f46.jpg;804.245;887.386;602.078;201.02;1242.31;750.397;1023.83;162.738
bg05-patent004-f12.jpg;800.583;790.8;841.204;224.001;1304.49;823.723;1259.73;265.771
bg04-magazine005-f22.jpg;490.406;315.718;1133.81;317.426;412.807;747.227;1153.57;756.774
bg02-tax002-f193.jpg;920.41;731.869;892.308;299.616;1362.93;719.303;1246.51;297.876
bg01-magazine002-f132.jpg;672.279;786.964;776.781;262.417;1131.77;839.267;1166.42;301.003
bg04-datasheet001-f93.jpg;1528.58;754.423;759.067;718.14;1471.76;294.366;784.517;236.95
bg03-patent002-f5.jpg;1015.5;846.746;862.618;244.172;1499.96;760.368;1275.59;208.172
bg03-magazine003-f34.jpg;912.161;783.173;925.299;239.837;1377.99;795.675;1324.33;252.465
bg02-datasheet002-f90.jpg;689.017;645.573;734.73;175.661;1130.0;655.759;1105.08;189.679
bg02-patent004-f160.jpg;852.049;662.681;819.084;214.445;1266.45;638.371;1171.92;198.848
bg03-patent003-f140.jpg;740.994;800.141;795.665;268.663;1256.15;790.897;1207.3;255.036
bg02-paper001-f241.jpg;888.437;759.346;860.255;297.332;1311.37;734.64;1214.13;283.117
bg05-paper004-f6.jpg;869.259;911.768;656.655;244.596;1326.25;766.439;1086.42;188.678
bg05-datasheet002-f32.jpg;780.223;843.555;749.745;262.57;1312.58;791.79;1181.33;226.416
bg04-tax003-f68.jpg;1284.66;713.377;596.663;852.095;1124.15;308.961;483.102;345.551
bg02-tax005-f36.jpg;839.108;741.59;817.568;372.738;1231.54;725.009;1138.58;367.21
bg02-magazine003-f100.jpg;881.551;673.381;918.943;198.508;1336.3;702.025;1297.89;220.994
bg04-paper003-f19.jpg;1274.6;897.851;591.182;719.319;1267.92;536.595;703.313;368.127
bg03-datasheet001-f184.jpg;946.181;772.793;867.318;246.856;1413.01;723.851;1256.58;223.213
bg02-letter004-f93.jpg;769.697;795.014;752.542;273.79;1300.55;763.061;1166.83;260.109
bg03-paper002-f84.jpg;597.924;810.316;602.548;323.936;1083.61;763.247;989.495;300.177
bg03-paper005-f163.jpg;854.897;851.829;679.201;303.462;1318.96;723.47;1075.89;234.442
bg02-letter001-f144.jpg;804.845;860.461;744.331;234.509;1318.58;798.069;1182.23;196.961
bg01-letter003-f106.jpg;551.233;767.629;656.736;160.544;1095.11;797.968;1103.74;192.066
bg04-magazine005-f139.jpg;719.456;372.96;1341.6;379.983;690.959;773.03;1435.51;773.428
bg01-magazine005-f94.jpg;962.057;836.742;719.366;346.334;1326.25;675.621;1056.54;245.31
bg01-datasheet003-f210.jpg;756.598;758.556;758.014;162.893;1262.47;749.589;1185.73;172.073
bg05-patent001-f64.jpg;534.076;802.421;626.199;174.729;1043.75;866.707;1047.61;286.176
bg03-tax002-f25.jpg;940.161;888.91;801.726;256.022;1424.5;792.351;1227.32;209.142
bg05-letter003-f6.jpg;884.842;863.592;800.294;201.229;1382.01;814.848;1237.9;202.271
bg01-paper004-f106.jpg;1043.57;796.265;818.762;189.193;1531.8;690.07;1235.54;157.282
bg02-magazine002-f155.jpg;787.465;688.86;846.526;277.305;1259.67;681.388;1216.13;261.481
bg02-datasheet004-f99.jpg;724.981;836.666;758.364;342.63;1155.41;842.801;1121.19;353.701
bg01-paper004-f141.jpg;690.79;772.044;796.877;156.094;1284.07;809.972;1270.63;174.641
bg05-paper003-f78.jpg;571.454;751.636;767.898;187.092;1053.39;830.818;1191.24;210.254
bg04-paper001-f94.jpg;1383.3;771.222;714.853;661.708;1443.44;311.537;823.624;258.387
bg03-paper005-f176.jpg;919.642;808.583;682.475;335.705;1313.83;657.793;1033.77;247.003
bg01-magazine005-f129.jpg;631.278;836.572;620.231;156.065;1217.72;772.916;1103.11;126.866
bg05-tax002-f31.jpg;653.135;766.808;847.166;200.603;1152.33;863.225;1285.52;230.818
bg05-patent004-f37.jpg;640.8;890.303;782.662;352.407;1193.77;954.671;1210.39;395.265
bg01-magazine003-f70.jpg;720.273;805.647;754.737;246.083;1216.06;821.54;1159.15;278.436
bg04-datasheet005-f112.jpg;1393.15;843.149;669.598;667.041;1452.55;407.254;821.297;277.732
bg02-magazine002-f142.jpg;867.719;814.895;869.692;381.662;1323.49;778.214;1229.09;346.794
bg03-patent004-f75.jpg;643.19;766.504;728.04;357.371;1093.0;779.787;1082.08;369.553
bg03-datasheet004-f162.jpg;759.172;763.952;743.47;235.421;1228.99;733.864;1136.32;222.199
bg04-datasheet002-f139.jpg;1382.57;708.818;587.514;683.158;1331.7;262.129;648.634;237.848
bg03-paper001-f164.jpg;699.649;842.568;678.018;400.992;1130.71;794.559;1029.16;374.847
bg02-datasheet002-f180.jpg;949.727;690.605;907.769;247.879;1362.56;669.411;1254.59;238.622
bg02-letter005-f41.jpg;866.609;802.422;821.956;360.308;1288.38;767.903;1167.75;337.86
bg03-paper005-f172.jpg;899.835;812.251;666.105;316.833;1313.88;657.752;1033.49;227.402
bg03-patent005-f21.jpg;810.16;837.168;744.688;210.163;1341.0;780.576;1186.86;193.805
bg04-magazine003-f137.jpg;682.335;325.336;1271.43;422.128;691.618;783.796;1373.75;822.401
bg03-paper003-f73.jpg;663.33;779.987;718.99;233.278;1155.04;777.72;1126.93;229.31
bg01-datasheet002-f150.jpg;825.15;830.357;749.635;204.005;1360.54;772.941;1195.27;183.49
bg01-patent005-f138.jpg;740.495;920.583;713.29;301.488;1240.87;879.923;1145.3;266.324
bg05-paper005-f28.jpg;832.772;841.636;820.036;295.247;1317.39;782.403;1219.44;227.161
bg01-datasheet001-f172.jpg;658.715;838.954;707.634;184.967;1211.91;843.497;1172.21;191.156
bg05-magazine002-f20.jpg;851.785;828.318;719.674;211.805;1354.3;726.467;1152.85;156.917
bg01-letter002-f60.jpg;630.255;785.267;619.329;203.386;1186.2;731.252;1061.05;173.62
bg03-magazine002-f19.jpg;1051.68;826.79;865.24;288.373;1448.11;713.089;1227.15;219.176
bg05-paper001-f69.jpg;893.191;896.747;695.631;288.398;1338.5;759.236;1104.23;213.508
bg05-tax005-f3.jpg;858.588;860.308;743.58;257.199;1343.65;771.74;1159.49;216.727
bg01-letter004-f166.jpg;808.286;827.116;764.077;242.732;1311.44;787.475;1181.08;238.334
bg03-paper005-f182.jpg;905.638;876.715;681.514;413.19;1286.9;730.332;1020.52;327.946
bg04-letter003-f131.jpg;627.176;251.871;1301.97;269.869;575.347;720.106;1338.59;737.259
bg01-letter004-f208.jpg;776.65;809.107;794.024;249.452;1262.03;814.694;1194.11;273.103
bg01-datasheet001-f207.jpg;687.774;833.214;724.621;187.463;1250.13;833.502;1188.96;194.75
bg03-paper001-f3.jpg;925.469;870.065;625.753;345.579;1291.87;672.184;983.266;216.348
bg05-magazine003-f38.jpg;803.728;829.984;740.318;233.943;1333.23;766.604;1175.8;199.835
bg05-tax003-f35.jpg;826.706;879.572;782.59;264.139;1355.46;798.194;1221.08;175.231
bg02-letter004-f124.jpg;845.336;736.475;841.442;275.589;1260.09;710.898;1191.81;250.039
bg03-datasheet002-f216.jpg;700.341;827.184;634.666;208.401;1195.54;754.885;1072.03;155.062
bg01-datasheet005-f71.jpg;658.791;843.751;679.375;199.505;1238.13;830.18;1142.87;200.869
bg02-letter003-f222.jpg;923.568;744.781;780.271;336.399;1322.07;639.03;1112.71;262.71
bg04-magazine005-f137.jpg;687.17;394.728;1312.77;395.667;668.445;807.073;1417.77;793.472
bg01-letter001-f175.jpg;848.614;880.324;730.678;205.075;1382.68;788.211;1188.57;164.951
bg01-magazine001-f96.jpg;733.126;849.931;704.067;248.383;1247.94;810.155;1131.36;231.959
bg04-letter003-f38.jpg;684.469;366.961;1331.6;366.91;629.09;774.73;1417.62;772.944
bg04-magazine001-f113.jpg;700.673;230.408;1291.78;353.632;549.469;623.376;1183.84;792.72
bg01-letter004-f182.jpg;814.241;751.728;733.569;262.592;1224.57;701.747;1088.19;247.333
bg04-tax002-f110.jpg;1486.9;611.916;829.459;748.627;1395.31;188.443;822.122;358.907
bg03-letter003-f7.jpg;959.457;870.309;812.628;289.826;1400.4;779.756;1205.15;240.597
bg03-patent001-f184.jpg;692.018;807.231;710.266;215.701;1220.68;783.312;1146.59;193.29
bg01-datasheet002-f29.jpg;818.175;841.619;705.095;216.704;1322.06;758.765;1139.29;181.874
bg01-tax003-f132.jpg;800.046;827.171;695.588;249.119;1241.04;767.679;1083.73;241.699
bg02-datasheet001-f11.jpg;650.207;832.245;644.626;200.947;1182.56;798.245;1095.88;192.789
bg03-magazine003-f191.jpg;856.312;866.459;711.568;252.035;1295.71;764.427;1119.64;206.481
bg01-tax005-f37.jpg;660.285;756.756;652.346;181.003;1153.27;720.135;1072.08;163.813
bg02-datasheet001-f159.jpg;859.159;776.271;822.976;198.275;1368.21;740.88;1248.61;182.08
bg02-paper004-f94.jpg;951.029;704.291;929.025;241.554;1360.72;691.882;1281.97;234.934
bg01-datasheet001-f5.jpg;690.721;883.791;696.853;205.898;1240.38;862.077;1167.82;196.579
bg01-datasheet003-f27.jpg;528.762;839.037;563.193;199.156;1068.24;818.44;1017.25;198.315
bg01-magazine001-f159.jpg;1006.99;785.309;858.088;241.551;1445.71;702.211;1237.12;197.469
bg03-datasheet005-f28.jpg;711.969;882.359;627.376;292.675;1188.9;797.794;1039.62;251.422
bg01-magazine002-f214.jpg;788.622;833.419;729.284;294.421;1248.83;780.79;1118.53;267.858
bg02-letter002-f61.jpg;988.172;790.008;917.17;308.908;1411.95;739.401;1275.53;276.685
bg03-letter001-f23.jpg;777.524;861.113;707.278;222.901;1305.22;794.578;1152.79;199.647
bg02-letter001-f76.jpg;1152.67;801.838;1070.12;245.071;1615.62;760.967;1465.54;219.884
bg03-patent001-f206.jpg;729.776;818.806;722.084;192.996;1289.64;781.773;1179.15;166.309
bg03-tax003-f32.jpg;900.741;861.279;795.341;294.535;1272.47;832.532;1129.79;334.248
bg01-magazine003-f64.jpg;790.186;848.121;750.964;268.722;1282.07;817.481;1156.39;272.965
bg02-tax002-f126.jpg;875.662;508.322;908.152;106.487;1268.74;529.768;1242.16;127.114
bg01-tax005-f97.jpg;1046.65;842.002;912.663;264.037;1513.19;756.907;1313.51;211.195
bg02-patent004-f121.jpg;941.102;771.739;722.356;355.704;1304.4;627.052;1043.47;257.259
bg03-patent001-f52.jpg;797.716;774.167;871.784;433.391;1256.68;803.411;1216.3;449.672
bg03-datasheet003-f30.jpg;1024.33;845.24;947.75;248.976;1520.06;801.249;1367.21;227.377
bg05-patent005-f16.jpg;653.736;771.636;763.923;211.916;1156.09;823.184;1186.01;242.465
bg02-datasheet002-f159.jpg;912.147;643.337;1030.52;250.151;1311.57;750.66;1363.15;334.479
bg03-letter002-f168.jpg;721.576;824.043;689.924;246.661;1184.81;780.038;1098.99;213.22
bg02-letter002-f178.jpg;776.03;699.055;860.405;259.587;1205.45;749.483;1215.2;301.54
bg03-datasheet002-f150.jpg;868.829;719.024;803.934;208.895;1318.16;669.051;1184.75;180.468
bg04-patent005-f129.jpg;1303.34;706.048;618.972;712.402;1211.17;325.581;611.218;286.985
bg03-paper003-f177.jpg;645.239;757.019;706.998;283.756;1107.87;763.715;1081.1;294.458
bg03-tax001-f170.jpg;942.28;837.839;795.139;293.602;1384.51;786.561;1170.5;302.129
bg02-patent005-f79.jpg;862.63;698.695;770.246;242.081;1342.86;718.422;1147.44;294.8
bg01-tax001-f59.jpg;713.215;789.245;732.843;178.564;1217.17;788.798;1171.22;179.898
bg02-tax005-f8.jpg;898.529;862.818;768.304;417.177;1296.17;774.492;1107.51;364.372
bg01-tax003-f147.jpg;790.872;819.811;688.459;250.897;1218.21;771.802;1065.63;257.609
bg02-patent002-f80.jpg;840.241;632.283;838.657;236.895;1253.98;627.277;1177.01;239.437
bg03-patent005-f196.jpg;833.095;850.594;710.146;217.121;1321.97;754.914;1140.89;171.812
bg01-paper001-f40.jpg;657.752;897.732;663.864;226.589;1192.03;872.302;1129.43;208.514
bg03-datasheet005-f170.jpg;713.956;796.998;668.783;337.184;1156.93;746.462;1029.19;317.305
bg04-magazine001-f63.jpg;884.69;328.162;1487.33;432.644;786.72;706.472;1488.01;837.261
bg02-patent003-f38.jpg;855.634;783.801;758.335;272.724;1245.15;737.414;1111.14;264.736
bg03-tax001-f17.jpg;890.569;848.947;793.244;163.444;1426.15;782.312;1258.59;143.42
bg02-magazine001-f162.jpg;1104.69;849.021;1026.22;202.008;1595.39;797.137;1469.43;166.661
bg01-magazine003-f103.jpg;670.474;642.795;919.957;191.22;1115.6;811.089;1291.22;315.682
bg02-tax005-f25.jpg;755.275;762.642;730.653;367.412;1153.77;732.338;1060.17;353.428
bg04-paper001-f23.jpg;1216.64;754.073;604.581;510.285;1359.78;381.595;807.711;193.486
bg01-tax001-f149.jpg;559.029;836.06;600.14;243.902;1054.42;820.963;1024.82;226.293
bg04-magazine004-f25.jpg;1363.96;737.584;700.253;625.496;1399.19;375.489;824.303;301.705
bg01-datasheet003-f186.jpg;821.593;847.127;765.619;207.496;1325.9;799.428;1205.0;190.06
bg01-patent005-f22.jpg;860.45;710.442;786.394;162.72;1304.0;657.436;1181.1;116.339
bg03-patent005-f158.jpg;712.985;792.496;719.03;357.313;1144.83;770.211;1066.61;351.245
bg02-tax005-f88.jpg;936.978;692.731;784.095;267.904;1307.03;595.696;1113.21;202.034
bg03-tax001-f205.jpg;906.386;792.5;951.152;320.454;1421.52;798.778;1352.36;312.818
bg01-patent001-f17.jpg;840.657;898.37;739.407;349.157;1316.08;814.708;1132.34;303.201
bg04-datasheet005-f30.jpg;1293.94;804.495;596.456;583.886;1404.13;375.631;783.491;208.793
bg03-patent005-f17.jpg;808.713;831.12;745.728;235.404;1313.82;778.384;1166.99;220.89
bg03-datasheet001-f157.jpg;645.772;785.893;736.648;314.586;1127.32;813.761;1116.73;338.209
bg03-magazine001-f178.jpg;781.709;767.096;660.524;286.866;1193.3;692.522;1017.67;257.389
bg03-tax005-f26.jpg;733.648;907.164;735.101;418.029;1185.09;886.628;1100.12;414.747
bg01-datasheet002-f73.jpg;827.229;839.551;771.899;210.037;1355.12;793.107;1213.5;194.593
bg02-tax005-f138.jpg;941.039;774.67;817.777;348.959;1320.33;693.589;1145.51;297.083
bg03-tax003-f29.jpg;891.669;854.622;788.834;284.859;1260.2;828.022;1121.12;328.585
bg04-magazine003-f86.jpg;620.005;303.205;1349.75;198.117;686.307;838.867;1485.87;704.292
bg04-tax005-f115.jpg;661.061;252.71;1273.89;355.385;553.03;646.252;1257.3;758.456
bg02-datasheet002-f190.jpg;946.574;706.998;867.348;258.293;1356.79;661.605;1213.36;233.797
bg03-paper002-f167.jpg;752.19;918.854;629.849;255.476;1298.26;795.402;1094.6;180.478
bg03-datasheet001-f93.jpg;991.185;781.719;931.488;253.871;1444.43;744.837;1315.39;232.644
bg04-tax003-f37.jpg;1195.55;744.118;483.776;659.19;1213.01;373.952;613.941;305.86
bg05-letter005-f30.jpg;824.93;826.227;871.505;281.541;1336.62;798.355;1287.07;227.463
bg02-letter004-f180.jpg;790.151;713.02;864.416;208.824;1257.87;756.441;1252.51;244.23
bg01-letter002-f63.jpg;693.858;779.037;676.376;204.314;1244.84;732.685;1114.8;178.668
bg01-patent004-f72.jpg;867.938;832.584;757.323;217.731;1345.64;749.351;1179.84;169.43
bg04-paper002-f114.jpg;776.998;279.755;1396.05;335.555;685.046;683.736;1359.45;775.663
bg04-paper001-f89.jpg;1335.65;821.522;637.723;697.871;1388.67;360.971;752.242;275.809
bg02-letter002-f175.jpg;735.249;714.344;807.021;261.322;1170.99;752.461;1168.07;295.893
bg01-magazine003-f145.jpg;267.518;733.62;463.29;224.934;749.142;794.57;854.009;278.361
bg02-datasheet002-f173.jpg;879.674;683.017;891.446;252.89;1294.44;696.179;1237.53;269.279
bg02-letter002-f171.jpg;703.378;727.53;755.353;257.206;1148.94;744.154;1123.71;277.397
bg01-datasheet005-f122.jpg;764.342;793.066;726.34;151.748;1305.38;754.046;1181.82;133.681
bg02-magazine003-f158.jpg;908.031;671.988;887.372;193.721;1360.44;661.775;1263.84;194.891
bg01-letter002-f59.jpg;593.039;784.998;585.3;204.155;1149.91;728.261;1028.56;172.803
bg02-magazine004-f27.jpg;774.673;703.017;828.226;264.694;1195.75;746.607;1175.21;306.391
bg03-tax001-f62.jpg;804.129;813.281;787.422;181.078;1340.93;790.077;1239.91;179.13
bg03-magazine001-f172.jpg;817.307;772.469;713.006;293.984;1236.93;699.351;1069.81;259.822
bg01-letter005-f1.jpg;580.005;704.238;827.341;276.503;986.726;852.907;1176.11;377.74
bg05-letter002-f10.jpg;741.972;817.858;846.093;237.67;1245.28;869.72;1276.66;258.588
bg01-letter001-f54.jpg;934.986;824.685;880.147;210.483;1432.12;789.99;1305.39;201.883
bg05-patent005-f58.jpg;595.239;797.409;602.783;221.571;1087.68;806.281;1013.32;269.435
bg02-datasheet005-f83.jpg;1081.47;740.014;1023.09;256.926;1500.01;733.539;1388.55;255.434
bg03-datasheet001-f49.jpg;882.972;820.677;810.208;272.793;1347.9;762.985;1202.52;242.304
bg03-magazine001-f81.jpg;861.732;847.908;820.651;219.151;1348.19;814.637;1248.96;211.116
bg01-magazine001-f138.jpg;799.464;803.382;771.132;231.691;1292.31;776.565;1181.67;223.076
bg04-tax002-f70.jpg;1208.29;728.273;558.929;815.548;1081.14;345.583;484.761;338.034
bg01-paper001-f17.jpg;720.186;891.529;716.539;209.765;1256.21;867.714;1186.68;195.902
bg03-tax005-f121.jpg;874.547;876.342;771.758;363.729;1287.05;819.322;1125.4;351.67
bg01-patent003-f90.jpg;457.926;805.018;484.787;201.013;984.261;764.822;923.217;178.36
bg04-datasheet001-f147.jpg;1238.52;701.697;499.099;633.251;1260.39;265.042;604.735;215.869
bg02-tax002-f157.jpg;959.457;750.273;822.729;312.588;1354.2;650.209;1158.11;245.167
bg02-datasheet002-f18.jpg;760.982;783.339;744.074;271.799;1230.43;755.631;1131.41;262.198
bg02-tax004-f201.jpg;938.047;760.201;750.5;289.393;1380.11;643.783;1120.14;222.261
bg02-paper003-f196.jpg;872.781;676.706;870.936;275.121;1350.63;667.236;1240.55;269.063
bg03-patent005-f12.jpg;798.691;823.702;740.486;240.02;1297.41;773.6;1156.76;226.029
bg04-tax003-f99.jpg;1381.17;636.97;697.806;666.485;1331.41;203.44;698.235;226.136
bg03-tax004-f83.jpg;661.895;625.241;866.22;273.529;1040.58;721.906;1186.5;332.462
bg02-magazine004-f31.jpg;789.684;683.496;876.457;260.294;1201.26;760.886;1215.27;328.246
bg02-tax005-f189.jpg;866.367;667.564;791.845;275.172;1245.62;620.545;1116.0;247.43
bg04-datasheet003-f38.jpg;1259.91;731.353;557.143;634.413;1282.43;330.486;678.799;259.08
bg04-letter001-f130.jpg;614.911;302.68;1355.2;189.573;692.551;850.248;1507.34;694.378
bg05-tax004-f81.jpg;642.725;736.493;795.571;191.658;1111.08;794.814;1207.91;191.671
bg04-letter001-f131.jpg;599.652;300.758;1348.36;189.353;680.167;856.356;1503.72;699.412
bg03-tax004-f141.jpg;741.346;711.17;878.553;197.384;1175.16;760.623;1262.49;194.871
bg04-datasheet002-f39.jpg;1414.83;760.546;643.464;664.505;1418.79;322.206;756.616;253.137
bg02-datasheet004-f43.jpg;760.694;704.664;821.166;215.179;1196.07;734.148;1191.3;239.986
bg01-datasheet004-f149.jpg;578.278;775.044;688.62;192.283;1089.57;820.781;1114.87;234.746
bg03-tax001-f231.jpg;854.336;743.346;909.557;275.266;1323.85;756.967;1290.7;276.235
bg04-tax003-f52.jpg;1447.97;673.77;715.076;733.786;1310.67;298.4;681.7;315.618
bg04-tax003-f39.jpg;1213.89;727.37;486.615;665.03;1206.9;356.015;595.977;299.958
bg02-magazine001-f118.jpg;813.8;761.178;804.522;168.973;1289.61;737.035;1226.53;151.332
bg04-tax001-f75.jpg;660.958;261.952;1317.32;224.284;608.446;710.459;1325.61;717.502
bg03-datasheet004-f183.jpg;790.13;777.146;770.947;269.808;1245.95;746.904;1150.46;254.944
bg01-datasheet001-f20.jpg;663.027;881.79;662.402;209.303;1208.99;851.623;1130.82;192.6
bg01-magazine001-f151.jpg;951.114;800.173;807.813;247.482;1400.87;713.073;1196.23;200.531
bg04-magazine005-f19.jpg;507.686;315.934;1158.14;321.549;434.29;753.73;1182.33;764.881
bg01-magazine001-f56.jpg;885.802;844.356;817.912;276.194;1364.13;796.194;1219.83;251.545
bg02-magazine001-f90.jpg;915.998;720.546;850.43;212.778;1353.61;676.225;1225.01;190.498
bg04-paper003-f46.jpg;1428.72;788.516;694.184;633.757;1503.97;389.482;870.461;304.152
bg01-datasheet005-f203.jpg;793.092;839.539;747.392;195.095;1315.96;797.935;1193.81;178.029
bg03-letter004-f24.jpg;1037.78;886.984;827.257;345.754;1447.64;785.304;1187.37;311.301
bg03-datasheet005-f109.jpg;772.248;896.812;666.091;328.136;1286.05;806.832;1080.54;292.989
bg03-datasheet005-f132.jpg;560.889;817.841;633.303;300.399;1082.97;828.704;1038.69;324.358
bg03-paper003-f159.jpg;759.183;802.148;730.04;266.48;1237.69;731.859;1127.55;203.599
